index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases
1416,Very helpful for me. I can discuss for some case.,very helpful for me. i can discuss for some case.,en,0.4754,0.0,0.744,0.256,1,"[('helpful discuss case', 0.7092), ('helpful discuss', 0.6617), ('discuss', 0.4632), ('helpful', 0.4487), ('case', 0.269)]",discuss
1416,Very helpful for me. I can discuss for some case.,very helpful for me. i can discuss for some case.,en,0.4754,0.0,0.744,0.256,1,"[('helpful discuss case', 0.7092), ('helpful discuss', 0.6617), ('discuss', 0.4632), ('helpful', 0.4487), ('case', 0.269)]",helpful
1416,Very helpful for me. I can discuss for some case.,very helpful for me. i can discuss for some case.,en,0.4754,0.0,0.744,0.256,1,"[('helpful discuss case', 0.7092), ('helpful discuss', 0.6617), ('discuss', 0.4632), ('helpful', 0.4487), ('case', 0.269)]",case
1417,Very helpful application,very helpful application,en,0.4754,0.0,0.393,0.607,2,"[('helpful application', 0.9036), ('application', 0.7185), ('helpful', 0.5717)]",helpful application
1417,Very helpful application,very helpful application,en,0.4754,0.0,0.393,0.607,2,"[('helpful application', 0.9036), ('application', 0.7185), ('helpful', 0.5717)]",application
1417,Very helpful application,very helpful application,en,0.4754,0.0,0.393,0.607,2,"[('helpful application', 0.9036), ('application', 0.7185), ('helpful', 0.5717)]",helpful
1418,Thank you a get a lot of benefit here. especially an information about healthy,thank you a get a lot of benefit here. especially an information about healthy,en,0.802,0.0,0.573,0.427,1,"[('especially information healthy', 0.6156), ('healthy', 0.5099), ('thank lot benefit', 0.4908), ('lot', 0.1016), ('especially', 0.1)]",especially information healthy
1418,Thank you a get a lot of benefit here. especially an information about healthy,thank you a get a lot of benefit here. especially an information about healthy,en,0.802,0.0,0.573,0.427,1,"[('especially information healthy', 0.6156), ('healthy', 0.5099), ('thank lot benefit', 0.4908), ('lot', 0.1016), ('especially', 0.1)]",healthy
1418,Thank you a get a lot of benefit here. especially an information about healthy,thank you a get a lot of benefit here. especially an information about healthy,en,0.802,0.0,0.573,0.427,1,"[('especially information healthy', 0.6156), ('healthy', 0.5099), ('thank lot benefit', 0.4908), ('lot', 0.1016), ('especially', 0.1)]",thank lot benefit
1418,Thank you a get a lot of benefit here. especially an information about healthy,thank you a get a lot of benefit here. especially an information about healthy,en,0.802,0.0,0.573,0.427,1,"[('especially information healthy', 0.6156), ('healthy', 0.5099), ('thank lot benefit', 0.4908), ('lot', 0.1016), ('especially', 0.1)]",lot
1418,Thank you a get a lot of benefit here. especially an information about healthy,thank you a get a lot of benefit here. especially an information about healthy,en,0.802,0.0,0.573,0.427,1,"[('especially information healthy', 0.6156), ('healthy', 0.5099), ('thank lot benefit', 0.4908), ('lot', 0.1016), ('especially', 0.1)]",especially
1419,Best app consultant healt,best application consultant healt,en,0.6369,0.0,0.417,0.583,2,"[('best application consultant', 0.9605), ('consultant healt', 0.6807), ('application', 0.5221), ('healt', 0.2317), ('best', 0.1625)]",best application consultant
1419,Best app consultant healt,best application consultant healt,en,0.6369,0.0,0.417,0.583,2,"[('best application consultant', 0.9605), ('consultant healt', 0.6807), ('application', 0.5221), ('healt', 0.2317), ('best', 0.1625)]",consultant healt
1419,Best app consultant healt,best application consultant healt,en,0.6369,0.0,0.417,0.583,2,"[('best application consultant', 0.9605), ('consultant healt', 0.6807), ('application', 0.5221), ('healt', 0.2317), ('best', 0.1625)]",application
1419,Best app consultant healt,best application consultant healt,en,0.6369,0.0,0.417,0.583,2,"[('best application consultant', 0.9605), ('consultant healt', 0.6807), ('application', 0.5221), ('healt', 0.2317), ('best', 0.1625)]",healt
1419,Best app consultant healt,best application consultant healt,en,0.6369,0.0,0.417,0.583,2,"[('best application consultant', 0.9605), ('consultant healt', 0.6807), ('application', 0.5221), ('healt', 0.2317), ('best', 0.1625)]",best
1420,This app is very usefully 👍🏻,this application is very usefully,en,0.4754,0.0,0.744,0.256,1,"[('application usefully', 0.7706), ('application', 0.5891), ('usefully', 0.5276)]",application usefully
1420,This app is very usefully 👍🏻,this application is very usefully,en,0.4754,0.0,0.744,0.256,1,"[('application usefully', 0.7706), ('application', 0.5891), ('usefully', 0.5276)]",application
1420,This app is very usefully 👍🏻,this application is very usefully,en,0.4754,0.0,0.744,0.256,1,"[('application usefully', 0.7706), ('application', 0.5891), ('usefully', 0.5276)]",usefully
1421,"Really helpful, especially chat with doctor mode","really helpful, especially chat with doctor mode",en,0.4754,0.0,0.66,0.34,1,"[('chat doctor mode', 0.6961), ('really helpful especially', 0.6131), ('especially chat', 0.445), ('mode', 0.334), ('really', 0.1669)]",chat doctor mode
1421,"Really helpful, especially chat with doctor mode","really helpful, especially chat with doctor mode",en,0.4754,0.0,0.66,0.34,1,"[('chat doctor mode', 0.6961), ('really helpful especially', 0.6131), ('especially chat', 0.445), ('mode', 0.334), ('really', 0.1669)]",really helpful especially
1421,"Really helpful, especially chat with doctor mode","really helpful, especially chat with doctor mode",en,0.4754,0.0,0.66,0.34,1,"[('chat doctor mode', 0.6961), ('really helpful especially', 0.6131), ('especially chat', 0.445), ('mode', 0.334), ('really', 0.1669)]",especially chat
1421,"Really helpful, especially chat with doctor mode","really helpful, especially chat with doctor mode",en,0.4754,0.0,0.66,0.34,1,"[('chat doctor mode', 0.6961), ('really helpful especially', 0.6131), ('especially chat', 0.445), ('mode', 0.334), ('really', 0.1669)]",mode
1421,"Really helpful, especially chat with doctor mode","really helpful, especially chat with doctor mode",en,0.4754,0.0,0.66,0.34,1,"[('chat doctor mode', 0.6961), ('really helpful especially', 0.6131), ('especially chat', 0.445), ('mode', 0.334), ('really', 0.1669)]",really
1422,"Very helpful app ,thanks","very helpful application ,thanks",en,0.7397,0.0,0.242,0.758,2,"[('helpful application thanks', 0.903), ('application thanks', 0.7597), ('application', 0.5878), ('helpful', 0.46), ('thanks', 0.2766)]",helpful application thanks
1422,"Very helpful app ,thanks","very helpful application ,thanks",en,0.7397,0.0,0.242,0.758,2,"[('helpful application thanks', 0.903), ('application thanks', 0.7597), ('application', 0.5878), ('helpful', 0.46), ('thanks', 0.2766)]",application thanks
1422,"Very helpful app ,thanks","very helpful application ,thanks",en,0.7397,0.0,0.242,0.758,2,"[('helpful application thanks', 0.903), ('application thanks', 0.7597), ('application', 0.5878), ('helpful', 0.46), ('thanks', 0.2766)]",application
1422,"Very helpful app ,thanks","very helpful application ,thanks",en,0.7397,0.0,0.242,0.758,2,"[('helpful application thanks', 0.903), ('application thanks', 0.7597), ('application', 0.5878), ('helpful', 0.46), ('thanks', 0.2766)]",helpful
1422,"Very helpful app ,thanks","very helpful application ,thanks",en,0.7397,0.0,0.242,0.758,2,"[('helpful application thanks', 0.903), ('application thanks', 0.7597), ('application', 0.5878), ('helpful', 0.46), ('thanks', 0.2766)]",thanks
1423,Informative & easy to find information & solution,informative & easy to find information & solution,en,0.6369,0.0,0.536,0.464,1,"[('informative easy information', 0.8047), ('information solution', 0.6669), ('information', 0.5137), ('solution', 0.2413), ('easy', 0.2261)]",informative easy information
1423,Informative & easy to find information & solution,informative & easy to find information & solution,en,0.6369,0.0,0.536,0.464,1,"[('informative easy information', 0.8047), ('information solution', 0.6669), ('information', 0.5137), ('solution', 0.2413), ('easy', 0.2261)]",information solution
1423,Informative & easy to find information & solution,informative & easy to find information & solution,en,0.6369,0.0,0.536,0.464,1,"[('informative easy information', 0.8047), ('information solution', 0.6669), ('information', 0.5137), ('solution', 0.2413), ('easy', 0.2261)]",information
1423,Informative & easy to find information & solution,informative & easy to find information & solution,en,0.6369,0.0,0.536,0.464,1,"[('informative easy information', 0.8047), ('information solution', 0.6669), ('information', 0.5137), ('solution', 0.2413), ('easy', 0.2261)]",solution
1423,Informative & easy to find information & solution,informative & easy to find information & solution,en,0.6369,0.0,0.536,0.464,1,"[('informative easy information', 0.8047), ('information solution', 0.6669), ('information', 0.5137), ('solution', 0.2413), ('easy', 0.2261)]",easy
1424,Responya cepat. Thanks 😊,responya cepat. thanks,en,0.836,0.0,0.36,0.64,2,"[('responya cepat thanks', 0.9696), ('responya cepat', 0.9071), ('cepat', 0.6813), ('responya', 0.5828), ('thanks', 0.2693)]",responya cepat thanks
1424,Responya cepat. Thanks 😊,responya cepat. thanks,en,0.836,0.0,0.36,0.64,2,"[('responya cepat thanks', 0.9696), ('responya cepat', 0.9071), ('cepat', 0.6813), ('responya', 0.5828), ('thanks', 0.2693)]",responya cepat
1424,Responya cepat. Thanks 😊,responya cepat. thanks,en,0.836,0.0,0.36,0.64,2,"[('responya cepat thanks', 0.9696), ('responya cepat', 0.9071), ('cepat', 0.6813), ('responya', 0.5828), ('thanks', 0.2693)]",cepat
1424,Responya cepat. Thanks 😊,responya cepat. thanks,en,0.836,0.0,0.36,0.64,2,"[('responya cepat thanks', 0.9696), ('responya cepat', 0.9071), ('cepat', 0.6813), ('responya', 0.5828), ('thanks', 0.2693)]",responya
1424,Responya cepat. Thanks 😊,responya cepat. thanks,en,0.836,0.0,0.36,0.64,2,"[('responya cepat thanks', 0.9696), ('responya cepat', 0.9071), ('cepat', 0.6813), ('responya', 0.5828), ('thanks', 0.2693)]",thanks
1425,Easy to use the app and very helpful.,easy to use the application and very helpful.,en,0.7178,0.0,0.5,0.5,1,"[('easy use application', 0.7926), ('use application helpful', 0.6753), ('use', 0.4224), ('helpful', 0.4172), ('easy', 0.3369)]",easy use application
1425,Easy to use the app and very helpful.,easy to use the application and very helpful.,en,0.7178,0.0,0.5,0.5,1,"[('easy use application', 0.7926), ('use application helpful', 0.6753), ('use', 0.4224), ('helpful', 0.4172), ('easy', 0.3369)]",use application helpful
1425,Easy to use the app and very helpful.,easy to use the application and very helpful.,en,0.7178,0.0,0.5,0.5,1,"[('easy use application', 0.7926), ('use application helpful', 0.6753), ('use', 0.4224), ('helpful', 0.4172), ('easy', 0.3369)]",use
1425,Easy to use the app and very helpful.,easy to use the application and very helpful.,en,0.7178,0.0,0.5,0.5,1,"[('easy use application', 0.7926), ('use application helpful', 0.6753), ('use', 0.4224), ('helpful', 0.4172), ('easy', 0.3369)]",helpful
1425,Easy to use the app and very helpful.,easy to use the application and very helpful.,en,0.7178,0.0,0.5,0.5,1,"[('easy use application', 0.7926), ('use application helpful', 0.6753), ('use', 0.4224), ('helpful', 0.4172), ('easy', 0.3369)]",easy
1426,Very fast response and helpful.,very fast response and helpful.,en,0.4215,0.0,0.588,0.412,1,"[('fast response helpful', 0.8311), ('fast response', 0.6848), ('helpful', 0.5373), ('response', 0.4526), ('fast', 0.4412)]",fast response helpful
1426,Very fast response and helpful.,very fast response and helpful.,en,0.4215,0.0,0.588,0.412,1,"[('fast response helpful', 0.8311), ('fast response', 0.6848), ('helpful', 0.5373), ('response', 0.4526), ('fast', 0.4412)]",fast response
1426,Very fast response and helpful.,very fast response and helpful.,en,0.4215,0.0,0.588,0.412,1,"[('fast response helpful', 0.8311), ('fast response', 0.6848), ('helpful', 0.5373), ('response', 0.4526), ('fast', 0.4412)]",helpful
1426,Very fast response and helpful.,very fast response and helpful.,en,0.4215,0.0,0.588,0.412,1,"[('fast response helpful', 0.8311), ('fast response', 0.6848), ('helpful', 0.5373), ('response', 0.4526), ('fast', 0.4412)]",response
1426,Very fast response and helpful.,very fast response and helpful.,en,0.4215,0.0,0.588,0.412,1,"[('fast response helpful', 0.8311), ('fast response', 0.6848), ('helpful', 0.5373), ('response', 0.4526), ('fast', 0.4412)]",fast
1427,Great App For First Help when you got. Sick,great application for first help when you got. sick,en,0.5423,0.205,0.373,0.422,1,"[('help got sick', 0.6254), ('great application', 0.5727), ('application help got', 0.5312), ('great', 0.209), ('got', 0.1755)]",help got sick
1427,Great App For First Help when you got. Sick,great application for first help when you got. sick,en,0.5423,0.205,0.373,0.422,1,"[('help got sick', 0.6254), ('great application', 0.5727), ('application help got', 0.5312), ('great', 0.209), ('got', 0.1755)]",great application
1427,Great App For First Help when you got. Sick,great application for first help when you got. sick,en,0.5423,0.205,0.373,0.422,1,"[('help got sick', 0.6254), ('great application', 0.5727), ('application help got', 0.5312), ('great', 0.209), ('got', 0.1755)]",application help got
1427,Great App For First Help when you got. Sick,great application for first help when you got. sick,en,0.5423,0.205,0.373,0.422,1,"[('help got sick', 0.6254), ('great application', 0.5727), ('application help got', 0.5312), ('great', 0.209), ('got', 0.1755)]",great
1427,Great App For First Help when you got. Sick,great application for first help when you got. sick,en,0.5423,0.205,0.373,0.422,1,"[('help got sick', 0.6254), ('great application', 0.5727), ('application help got', 0.5312), ('great', 0.209), ('got', 0.1755)]",got
1428,I love this app,i love this application,en,0.6369,0.0,0.417,0.583,2,"[('application', 0.6434), ('love application', 0.5005), ('love', 0.2609)]",application
1428,I love this app,i love this application,en,0.6369,0.0,0.417,0.583,2,"[('application', 0.6434), ('love application', 0.5005), ('love', 0.2609)]",love application
1428,I love this app,i love this application,en,0.6369,0.0,0.417,0.583,2,"[('application', 0.6434), ('love application', 0.5005), ('love', 0.2609)]",love
